QGC WPL 110
0	0	0	16	0	0	0	0	48.401794070	-4.519336470	1.0	1
1	0	0	16	0	0	0	0	48.401501260	-4.519541310	1.0	1
2	0	0	16	0	0	0	0	48.401851050	-4.519520170	1.0	1
3	0	0	16	0	0	0	0	48.401558250	-4.519725020	1.0	1
4	0	0	16	0	0	0	0	48.401908040	-4.519703880	1.0	1
5	0	0	16	0	0	0	0	48.401615230	-4.519908720	1.0	1
6	0	0	16	0	0	0	0	48.401965020	-4.519887590	1.0	1
7	0	0	16	0	0	0	0	48.401672220	-4.520092430	1.0	1
8	0	0	16	0	0	0	0	48.402022000	-4.520071300	1.0	1
9	0	0	16	0	0	0	0	48.401729200	-4.520276140	1.0	1
10	0	0	16	0	0	0	0	48.401711230	-4.519061470	1.0	1
11	0	0	16	0	0	0	0	48.401631610	-4.519141400	1.0	1
12	0	0	16	0	0	0	0	48.401548520	-4.519192120	1.0	1
13	0	0	16	0	0	0	0	48.401482620	-4.519195710	1.0	1
14	0	0	16	0	0	0	0	48.401412430	-4.519183040	1.0	1
15	0	0	16	0	0	0	0	48.401370110	-4.519150870	1.0	1
16	0	0	16	0	0	0	0	48.401325250	-4.519102670	1.0	1
17	0	0	16	0	0	0	0	48.401302880	-4.519091640	1.0	1
18	0	0	16	0	0	0	0	48.401288430	-4.519123490	1.0	1
19	0	0	16	0	0	0	0	48.401304820	-4.519172820	1.0	1
20	0	0	16	0	0	0	0	48.401317310	-4.519255520	1.0	1
21	0	0	16	0	0	0	0	48.401348980	-4.519343570	1.0	1
22	0	0	16	0	0	0	0	48.401371520	-4.519435540	1.0	1
23	0	0	16	0	0	0	0	48.401392030	-4.519503730	1.0	1
24	0	0	16	0	0	0	0	48.401422390	-4.519612480	1.0	1
25	0	0	16	0	0	0	0	48.401432350	-4.519679160	1.0	1
26	0	0	16	0	0	0	0	48.401456730	-4.519909710	1.0	1
27	0	0	16	0	0	0	0	48.401491090	-4.520011210	1.0	1
28	0	0	16	0	0	0	0	48.401533590	-4.520124310	1.0	1
29	0	0	16	0	0	0	0	48.401552130	-4.520223530	1.0	1
30	0	0	16	0	0	0	0	48.401571490	-4.520309830	1.0	1
31	0	0	16	0	0	0	0	48.401573210	-4.520603680	1.0	1
32	0	0	16	0	0	0	0	48.401619340	-4.520743400	1.0	1
33	0	0	16	0	0	0	0	48.401689040	-4.520847360	1.0	1
34	0	0	16	0	0	0	0	48.401747580	-4.520847930	1.0	1
35	0	0	16	0	0	0	0	48.401815840	-4.520862940	1.0	1
36	0	0	16	0	0	0	0	48.401901700	-4.520964000	1.0	1
37	0	0	16	0	0	0	0	48.401947870	-4.520991500	1.0	1
38	0	0	16	0	0	0	0	48.402055210	-4.521159580	1.0	1
39	0	0	16	0	0	0	0	48.402133260	-4.521243860	1.0	1
40	0	0	16	0	0	0	0	48.402197290	-4.521213890	1.0	1
41	0	0	16	0	0	0	0	48.402234160	-4.521164380	1.0	1
42	0	0	16	0	0	0	0	48.402265810	-4.521085400	1.0	1
43	0	0	16	0	0	0	0	48.402330100	-4.520995450	1.0	1
44	0	0	16	0	0	0	0	48.402362010	-4.520856480	1.0	1
45	0	0	16	0	0	0	0	48.402391620	-4.520753720	1.0	1
46	0	0	16	0	0	0	0	48.402397990	-4.520681560	1.0	1
47	0	0	16	0	0	0	0	48.402363840	-4.520548770	1.0	1
48	0	0	16	0	0	0	0	48.402300460	-4.520484870	1.0	1
49	0	0	16	0	0	0	0	48.402252420	-4.520431000	1.0	1
50	0	0	16	0	0	0	0	48.402184090	-4.520361170	1.0	1
51	0	0	16	0	0	0	0	48.402145330	-4.520300800	1.0	1
52	0	0	16	0	0	0	0	48.402100640	-4.520250030	1.0	1
53	0	0	16	0	0	0	0	48.402091850	-4.520248760	1.0	1
54	0	0	16	0	0	0	0	48.402053970	-4.520146760	1.0	1
55	0	0	16	0	0	0	0	48.401671740	-4.519422050	1.0	1
56	0	0	16	0	0	0	0	48.401937670	-4.520279360	1.0	1
57	0	0	16	0	0	0	0	48.401549410	-4.519507620	1.0	1
58	0	0	16	0	0	0	0	48.401815340	-4.520364930	1.0	1
